;date;France;Germany;Italy
0;2020-12-27;0.0009032659962623476;;
1;2020-12-28;0.0019103556702559994;;
2;2020-12-29;0.0024739699207973658;;
3;2020-12-30;0.0031295422859007444;;
4;2020-12-31;0.003780665064815639;;
5;2021-01-01;0.005484856575005191;;
6;2021-01-02;0.006021773308415651;;
7;2021-01-03;0.00661801785767257;;
8;2021-01-04;0.009737177775800184;;
9;2021-01-05;0.02122600931446709;;
10;2021-01-06;0.03969772477826229;;
11;2021-01-07;0.08339117795378363;;
12;2021-01-08;0.13847705496722137;;
13;2021-01-09;0.155106641748984;;
14;2021-01-10;0.16401026371214145;;
15;2021-01-11;0.22323722227166207;;
16;2021-01-12;0.3153911186259678;;
17;2021-01-13;0.4119708700424194;;
18;2021-01-14;0.5352481385897778;;
19;2021-01-15;0.6375945537065053;;
20;2021-01-16;0.6675743822491175;;
21;2021-01-17;0.683862834089763;;
22;2021-01-18;0.8112663522292427;;
23;2021-01-19;1.0049627717955563;;
24;2021-01-20;1.2089614665836077;;
25;2021-01-21;1.4438936845540031;;
26;2021-01-22;1.623447836017917;;
27;2021-01-23;1.6805152620806265;;
28;2021-01-24;1.6949645516300318;;
29;2021-01-25;1.8109978938625375;;
30;2021-01-26;1.9598691821660585;;
31;2021-01-27;2.118922606864228;;
32;2021-01-28;2.303353504790721;;
33;2021-01-29;2.4400759396042835;;
34;2021-01-30;2.4832680727359024;;
35;2021-01-31;2.491028151048619;;
36;2021-02-01;2.569811040906529;;
37;2021-02-02;2.6770445848536086;;
38;2021-02-03;2.784279611996084;;
39;2021-02-04;2.9060024917682656;;
40;2021-02-05;3.0071949808667795;;
41;2021-02-06;3.0413989498976597;;
42;2021-02-07;3.049090801222153;;
43;2021-02-08;3.118553291210584;;
44;2021-02-09;3.2164456705526385;;
45;2021-02-10;3.3217629260478776;;
46;2021-02-11;3.4511999050754945;;
47;2021-02-12;3.5688321319450624;;
48;2021-02-13;3.6020186289341756;;
49;2021-02-14;3.6095458455696954;;
50;2021-02-15;3.666036308623298;;
51;2021-02-16;3.7407745246358757;;
52;2021-02-17;3.8157085224407465;;
53;2021-02-18;3.9192118299664798;;
54;2021-02-19;4.0157100056361426;;
55;2021-02-20;4.0432751920738035;;
56;2021-02-21;4.048193468007475;;
57;2021-02-22;4.103805879386551;;
58;2021-02-23;4.183563228619739;;
59;2021-02-24;4.272562368366408;;
60;2021-02-25;4.421733262139954;;
61;2021-02-26;4.590013645397645;;
62;2021-02-27;4.667288125537659;;
63;2021-02-28;4.676473554626086;;
64;2021-03-01;4.774174601762036;;
65;2021-03-02;4.92452463587553;;
66;2021-03-03;5.097325798700721;;
67;2021-03-04;5.339998813443683;;
68;2021-03-05;5.637996499658865;;
69;2021-03-06;5.946432915072232;;
70;2021-03-07;6.126301503960132;;
71;2021-03-08;6.285200676337101;;
72;2021-03-09;6.540970306428169;;
73;2021-03-10;6.806432618433153;;
74;2021-03-11;7.166668149862063;;
75;2021-03-12;7.603918602236659;;
76;2021-03-13;7.947110735368278;;
77;2021-03-14;8.041065230933523;;
78;2021-03-15;8.276360831775978;;
79;2021-03-16;8.486326421642786;;
80;2021-03-17;8.709505799293998;;
81;2021-03-18;8.958414167482424;;
82;2021-03-19;9.29953279345021;;
83;2021-03-20;9.546735486933049;;
84;2021-03-21;9.620794399454184;;
85;2021-03-22;9.872989528640502;;
86;2021-03-23;10.24433567678206;;
87;2021-03-24;10.625350775711192;;
88;2021-03-25;11.132302512533002;;
89;2021-03-26;11.664461155112575;;
90;2021-03-27;11.954059505799295;;
91;2021-03-28;12.042064904630536;;
92;2021-03-29;12.343094242235471;;
93;2021-03-30;12.766488683219126;;
94;2021-03-31;13.156582421168165;;
95;2021-04-01;13.62444750971493;;
96;2021-04-02;14.041695588976891;;
97;2021-04-03;14.250922547536412;;
98;2021-04-04;14.319932662929014;;
99;2021-04-05;14.413861944172526;;
100;2021-04-06;14.736001601851028;;
101;2021-04-07;15.121986888552698;;
102;2021-04-08;15.623020675743822;;
103;2021-04-09;16.231322120376138;;
104;2021-04-10;16.546664293554034;;
105;2021-04-11;16.629929399899144;;
106;2021-04-12;16.981523834950018;;
107;2021-04-13;17.440519415027737;;
108;2021-04-14;17.877320459197296;;
109;2021-04-15;18.377267064163032;;
110;2021-04-16;18.880464833437156;;
111;2021-04-17;19.160265195336834;;
112;2021-04-18;19.236818842514314;;
113;2021-04-19;19.54187060603364;;
114;2021-04-20;19.91919254842633;;
115;2021-04-21;20.294789534573283;;
116;2021-04-22;20.721263089199372;;
117;2021-04-23;21.163026905164486;;
118;2021-04-24;21.44548663640948;;
119;2021-04-25;21.54864435940791;;
120;2021-04-26;21.876334134258848;;
121;2021-04-27;22.298429296075465;;
122;2021-04-28;22.742615170122512;;
123;2021-04-29;23.27227314526416;;
124;2021-04-30;23.82429325739373;;
125;2021-05-01;24.072918335261487;;
126;2021-05-02;24.208968882560587;;
127;2021-05-03;24.637459582925455;;
128;2021-05-04;25.105627243333036;;
129;2021-05-05;25.590882797899795;;
130;2021-05-06;26.153742101984516;;
131;2021-05-07;26.706567589214202;;
132;2021-05-08;27.036060929666874;;
133;2021-05-09;27.228420990181245;;
134;2021-05-10;27.693198065913204;;
135;2021-05-11;28.29222212334253;;
136;2021-05-12;28.936052030494498;;
137;2021-05-13;29.438235294117646;;
138;2021-05-14;30.111751357123786;;
139;2021-05-15;30.667884370086917;;
140;2021-05-16;30.96859333748628;;
141;2021-05-17;31.526423125982618;;
142;2021-05-18;32.20886060929667;;
143;2021-05-19;32.90206757438225;;
