;date;France;Germany;Italy
0;2020-01-24;2.400000000000001;;
1;2020-01-25;2.3000000000000003;;
2;2020-01-26;2.1999999999999997;;
3;2020-01-27;1.7999999999999996;;
4;2020-01-27;2.0;;
5;2020-01-28;1.3999999999999997;;
6;2020-01-28;2.3999999999999995;;
7;2020-01-29;2.7999999999999994;;
8;2020-01-29;2.8;;
9;2020-01-30;2.0;;
10;2020-01-30;2.999999999999999;;
11;2020-01-31;2.0;;
12;2020-01-31;1.0;;
13;2020-01-31;2.1999999999999997;;
14;2020-02-01;2.1999999999999997;;
15;2020-02-01;1.2;;
16;2020-02-01;2.3999999999999995;;
17;2020-02-02;2.3999999999999995;;
18;2020-02-02;2.3999999999999995;;
19;2020-02-02;2.3999999999999995;;
20;2020-02-03;2.3999999999999995;;
21;2020-02-03;1.1999999999999995;;
22;2020-02-03;2.3999999999999995;;
23;2020-02-04;1.1999999999999995;;
24;2020-02-04;1.2;;
25;2020-02-04;2.3999999999999995;;
26;2020-02-05;2.3999999999999995;;
27;2020-02-05;2.3999999999999995;;
28;2020-02-05;2.3999999999999995;;
29;2020-02-06;2.3999999999999995;;
30;2020-02-06;1.1999999999999995;;
31;2020-02-06;1.1999999999999995;;
32;2020-02-07;1.1999999999999995;;
33;2020-02-07;1.1999999999999995;;
34;2020-02-07;3.3999999999999995;;
35;2020-02-08;3.3999999999999995;;
36;2020-02-08;3.3999999999999995;;
37;2020-02-08;4.399999999999999;;
38;2020-02-09;4.399999999999999;;
39;2020-02-09;4.399999999999999;;
40;2020-02-09;4.399999999999999;;
41;2020-02-10;4.399999999999999;;
42;2020-02-10;2.1999999999999997;;
43;2020-02-10;2.1999999999999997;;
44;2020-02-11;2.1999999999999997;;
45;2020-02-11;2.1999999999999997;;
46;2020-02-11;2.2;;
47;2020-02-12;4.399999999999999;;
48;2020-02-12;4.399999999999999;;
49;2020-02-12;2.2;;
50;2020-02-13;4.399999999999999;;
51;2020-02-13;4.399999999999999;;
